Order ID,Shipment ID,Delivery Status,Delivery Partner
US-2016-139486,SHIP00525,Delivered,Delhivery
CA-2015-158792,SHIP00526,Delivered,DTDC
CA-2017-113558,SHIP00527,Delivered,Blue Dart
CA-2017-113558,SHIP00528,Delivered,XpressBees
US-2015-138303,SHIP00529,Delivered,Delhivery
US-2015-138303,SHIP00530,Returned,DTDC
US-2015-138303,SHIP00531,Delivered,Blue Dart
CA-2015-102848,SHIP00532,Cancelled,India Post
US-2017-129441,SHIP00533,Delivered,Delhivery
CA-2016-168753,SHIP00534,Delivered,Ecom Express
CA-2016-168753,SHIP00535,Delivered,DTDC
CA-2016-126613,SHIP00536,Delivered,Ecom Express
US-2017-122637,SHIP00537,Delivered,Blue Dart
CA-2015-147851,SHIP00538,Delivered,India Post
CA-2015-134894,SHIP00539,Delivered,XpressBees
CA-2015-134894,SHIP00540,Delivered,XpressBees
CA-2014-140795,SHIP00541,Delivered,Blue Dart
CA-2016-136924,SHIP00542,Delivered,Ecom Express
US-2015-120161,SHIP00543,Returned,Blue Dart
CA-2014-103849,SHIP00544,In Transit,Ecom Express
CA-2014-103849,SHIP00545,Delivered,Ecom Express
CA-2014-103849,SHIP00546,In Transit,DTDC
CA-2017-162929,SHIP00547,Delivered,Ecom Express
CA-2017-162929,SHIP00548,Delivered,XpressBees
CA-2015-113173,SHIP00549,In Transit,XpressBees
CA-2015-113173,SHIP00550,Delivered,Delhivery
CA-2015-113173,SHIP00551,Delivered,Blue Dart
CA-2016-136406,SHIP00552,Cancelled,Ecom Express
CA-2017-112774,SHIP00553,Delivered,Ecom Express
CA-2017-101945,SHIP00554,Delivered,Delhivery
CA-2017-100650,SHIP00555,Delivered,DTDC
CA-2014-155852,SHIP00556,Delivered,XpressBees
CA-2016-113243,SHIP00557,Delivered,India Post
CA-2016-113243,SHIP00558,Delivered,Delhivery
CA-2016-113243,SHIP00559,Delivered,Blue Dart
CA-2017-118731,SHIP00560,Delivered,Delhivery
CA-2017-118731,SHIP00561,In Transit,Delhivery
CA-2014-145576,SHIP00562,Delivered,India Post
CA-2014-145576,SHIP00563,Delivered,XpressBees
CA-2015-130736,SHIP00564,In Transit,DTDC
CA-2015-130736,SHIP00565,Delivered,India Post
CA-2017-137099,SHIP00566,Delivered,India Post
CA-2017-156951,SHIP00567,Delivered,XpressBees
CA-2017-156951,SHIP00568,Delivered,Delhivery
CA-2017-156951,SHIP00569,Delivered,XpressBees
CA-2017-156951,SHIP00570,Delivered,Delhivery
CA-2017-164826,SHIP00571,Delivered,India Post
CA-2017-164826,SHIP00572,Returned,Ecom Express
CA-2017-164826,SHIP00573,Delivered,Blue Dart
CA-2017-164826,SHIP00574,Delivered,XpressBees
CA-2016-127250,SHIP00575,Cancelled,Ecom Express
CA-2015-149713,SHIP00576,In Transit,DTDC
CA-2015-149713,SHIP00577,Delivered,XpressBees
CA-2015-149713,SHIP00578,Delivered,Delhivery
CA-2017-118640,SHIP00579,Delivered,XpressBees
CA-2017-118640,SHIP00580,Delivered,DTDC
CA-2015-132906,SHIP00581,In Transit,India Post
CA-2017-145233,SHIP00582,Delivered,Blue Dart
CA-2017-145233,SHIP00583,Delivered,Blue Dart
CA-2017-145233,SHIP00584,Delivered,Delhivery
CA-2017-145233,SHIP00585,Delivered,Blue Dart
CA-2017-145233,SHIP00586,Delivered,India Post
CA-2015-128139,SHIP00587,Cancelled,Ecom Express
CA-2015-128139,SHIP00588,In Transit,XpressBees
US-2016-156986,SHIP00589,Delivered,DTDC
US-2016-156986,SHIP00590,Delivered,DTDC
US-2016-156986,SHIP00591,Delivered,Ecom Express
US-2016-156986,SHIP00592,Returned,XpressBees
CA-2014-135405,SHIP00593,Delivered,XpressBees
CA-2014-135405,SHIP00594,Delivered,XpressBees
CA-2014-131450,SHIP00595,Delivered,Ecom Express
CA-2014-131450,SHIP00596,Cancelled,Blue Dart
CA-2014-131450,SHIP00597,Delivered,Ecom Express
CA-2014-131450,SHIP00598,Delivered,Ecom Express
CA-2016-120180,SHIP00599,Delivered,XpressBees
US-2016-100720,SHIP00600,Delivered,Ecom Express
US-2016-100720,SHIP00601,Delivered,Delhivery
US-2016-100720,SHIP00602,Delivered,Blue Dart
CA-2014-149958,SHIP00603,Delivered,Blue Dart
CA-2014-149958,SHIP00604,Delivered,Ecom Express
CA-2014-149958,SHIP00605,Returned,India Post
CA-2014-149958,SHIP00606,Cancelled,Delhivery
CA-2014-149958,SHIP00607,Delivered,Delhivery
US-2014-105767,SHIP00608,Delivered,India Post
US-2014-105767,SHIP00609,Delivered,India Post
US-2014-105767,SHIP00610,Cancelled,XpressBees
CA-2016-161816,SHIP00611,In Transit,XpressBees
CA-2016-161816,SHIP00612,Delivered,Blue Dart
CA-2016-121223,SHIP00613,In Transit,India Post
CA-2016-121223,SHIP00614,Delivered,Blue Dart
CA-2017-138611,SHIP00615,In Transit,XpressBees
CA-2017-138611,SHIP00616,Delivered,Delhivery
CA-2017-117947,SHIP00617,Returned,India Post
CA-2017-117947,SHIP00618,In Transit,India Post
CA-2017-117947,SHIP00619,Delivered,DTDC
CA-2017-117947,SHIP00620,In Transit,XpressBees
CA-2017-117947,SHIP00621,Cancelled,Blue Dart
US-2014-111171,SHIP00622,Delivered,XpressBees
CA-2015-138009,SHIP00623,Delivered,Blue Dart
CA-2015-138009,SHIP00624,In Transit,Ecom Express
CA-2015-138009,SHIP00625,In Transit,DTDC
CA-2015-138009,SHIP00626,Delivered,Delhivery
CA-2017-163020,SHIP00627,Delivered,Blue Dart
CA-2017-153787,SHIP00628,Returned,Delhivery
CA-2017-133431,SHIP00629,Delivered,India Post
CA-2017-133431,SHIP00630,Delivered,Blue Dart
US-2016-135720,SHIP00631,Delivered,Delhivery
US-2016-135720,SHIP00632,Delivered,India Post
US-2016-135720,SHIP00633,Delivered,DTDC
CA-2017-144694,SHIP00634,Delivered,Delhivery
CA-2017-144694,SHIP00635,Delivered,DTDC
CA-2015-168004,SHIP00636,Delivered,Delhivery
US-2016-123470,SHIP00637,Delivered,Delhivery
US-2016-123470,SHIP00638,Delivered,DTDC
CA-2016-115917,SHIP00639,Delivered,India Post
CA-2016-115917,SHIP00640,Cancelled,DTDC
CA-2016-147067,SHIP00641,Delivered,India Post
CA-2017-167913,SHIP00642,Cancelled,Ecom Express
CA-2017-167913,SHIP00643,In Transit,Blue Dart
CA-2017-106103,SHIP00644,Returned,India Post
US-2017-127719,SHIP00645,Delivered,DTDC
CA-2017-126221,SHIP00646,Delivered,Ecom Express
CA-2016-103947,SHIP00647,In Transit,Ecom Express
CA-2016-103947,SHIP00648,Delivered,Ecom Express
CA-2016-160745,SHIP00649,In Transit,Ecom Express
CA-2016-160745,SHIP00650,Delivered,India Post
CA-2016-160745,SHIP00651,Delivered,Blue Dart
CA-2016-132661,SHIP00652,Delivered,DTDC
CA-2017-140844,SHIP00653,Delivered,Blue Dart
CA-2017-140844,SHIP00654,In Transit,Delhivery
CA-2016-137239,SHIP00655,Delivered,Ecom Express
CA-2016-137239,SHIP00656,Delivered,Ecom Express
CA-2016-137239,SHIP00657,In Transit,Delhivery
US-2016-156097,SHIP00658,Delivered,XpressBees
US-2016-156097,SHIP00659,Delivered,Ecom Express
CA-2015-146563,SHIP00660,Delivered,Blue Dart
CA-2015-146563,SHIP00661,Delivered,Delhivery
CA-2015-146563,SHIP00662,Delivered,Delhivery
CA-2015-146563,SHIP00663,Delivered,Delhivery
CA-2016-123666,SHIP00664,Delivered,Blue Dart
CA-2016-143308,SHIP00665,Delivered,DTDC
CA-2017-132682,SHIP00666,Delivered,DTDC
CA-2017-132682,SHIP00667,Delivered,XpressBees
CA-2017-132682,SHIP00668,Delivered,Delhivery
CA-2014-156314,SHIP00669,Returned,Delhivery
US-2017-106663,SHIP00670,Delivered,Delhivery
US-2017-106663,SHIP00671,Returned,Ecom Express
US-2017-106663,SHIP00672,Delivered,Ecom Express
CA-2017-111178,SHIP00673,Delivered,India Post
CA-2017-130351,SHIP00674,Delivered,India Post
CA-2017-130351,SHIP00675,Delivered,India Post
CA-2017-130351,SHIP00676,Delivered,Delhivery
US-2017-119438,SHIP00677,Delivered,India Post
US-2017-119438,SHIP00678,Delivered,DTDC
US-2017-119438,SHIP00679,Delivered,XpressBees
US-2017-119438,SHIP00680,Delivered,Delhivery
CA-2016-164511,SHIP00681,Cancelled,India Post
CA-2016-164511,SHIP00682,Delivered,Ecom Express
CA-2016-164511,SHIP00683,Delivered,Ecom Express
US-2017-168116,SHIP00684,In Transit,Delhivery
US-2017-168116,SHIP00685,Delivered,India Post
CA-2014-157784,SHIP00686,Delivered,Delhivery
CA-2014-157784,SHIP00687,Delivered,Blue Dart
CA-2014-157784,SHIP00688,Delivered,Blue Dart
CA-2017-161480,SHIP00689,Delivered,XpressBees
US-2014-117135,SHIP00690,Delivered,Delhivery
US-2014-117135,SHIP00691,In Transit,Delhivery
US-2014-117135,SHIP00692,Delivered,Delhivery
CA-2015-131534,SHIP00693,Delivered,Ecom Express
CA-2015-131534,SHIP00694,Delivered,XpressBees
CA-2015-119291,SHIP00695,Cancelled,XpressBees
CA-2015-119291,SHIP00696,Delivered,DTDC
CA-2015-119291,SHIP00697,Cancelled,DTDC
CA-2015-119291,SHIP00698,Delivered,DTDC
CA-2015-119291,SHIP00699,Delivered,Delhivery
CA-2015-119291,SHIP00700,Delivered,Delhivery
CA-2015-119291,SHIP00701,Delivered,Ecom Express
CA-2017-114552,SHIP00702,Delivered,Ecom Express
CA-2016-163755,SHIP00703,Delivered,Delhivery
CA-2015-142027,SHIP00704,Delivered,XpressBees
CA-2014-138527,SHIP00705,Delivered,Blue Dart
CA-2014-138527,SHIP00706,Delivered,XpressBees
CA-2014-138527,SHIP00707,Delivered,India Post
CA-2014-112158,SHIP00708,Cancelled,India Post
CA-2014-112158,SHIP00709,Delivered,India Post
CA-2014-112158,SHIP00710,Delivered,XpressBees
CA-2014-113887,SHIP00711,Delivered,Blue Dart
CA-2017-146136,SHIP00712,Returned,XpressBees
US-2017-100048,SHIP00713,Delivered,Delhivery
US-2017-100048,SHIP00714,Delivered,Blue Dart
US-2017-100048,SHIP00715,In Transit,India Post
CA-2014-153150,SHIP00716,Delivered,DTDC
CA-2014-130092,SHIP00717,Cancelled,Ecom Express
CA-2017-108910,SHIP00718,Delivered,DTDC
CA-2014-104472,SHIP00719,Cancelled,India Post
CA-2014-104472,SHIP00720,Delivered,Delhivery
CA-2016-112942,SHIP00721,Delivered,Blue Dart
CA-2016-142335,SHIP00722,Delivered,XpressBees
CA-2016-142335,SHIP00723,Delivered,Ecom Express
CA-2014-117429,SHIP00724,Delivered,XpressBees
CA-2016-114713,SHIP00725,Returned,DTDC
CA-2017-144113,SHIP00726,Delivered,DTDC
CA-2017-144113,SHIP00727,Delivered,XpressBees
US-2016-150861,SHIP00728,Delivered,India Post
US-2016-150861,SHIP00729,Delivered,India Post
US-2016-150861,SHIP00730,Delivered,Ecom Express
US-2016-150861,SHIP00731,Cancelled,DTDC
US-2016-150861,SHIP00732,Delivered,Blue Dart
CA-2017-131954,SHIP00733,Returned,Ecom Express
CA-2017-131954,SHIP00734,Delivered,DTDC
CA-2017-131954,SHIP00735,Delivered,XpressBees
CA-2017-131954,SHIP00736,Delivered,Ecom Express
CA-2017-131954,SHIP00737,In Transit,Delhivery
CA-2017-131954,SHIP00738,Delivered,Delhivery
CA-2014-132500,SHIP00739,Cancelled,India Post
CA-2014-112326,SHIP00740,Delivered,Delhivery
CA-2014-112326,SHIP00741,Delivered,India Post
CA-2014-112326,SHIP00742,Returned,Ecom Express
US-2016-146710,SHIP00743,Delivered,DTDC
US-2016-146710,SHIP00744,Delivered,DTDC
US-2016-146710,SHIP00745,Delivered,Delhivery
US-2016-146710,SHIP00746,Delivered,Blue Dart
CA-2014-124429,SHIP00747,Cancelled,Delhivery
CA-2014-124429,SHIP00748,Delivered,Ecom Express
CA-2016-150889,SHIP00749,Cancelled,India Post
CA-2017-126074,SHIP00750,Delivered,DTDC
CA-2017-126074,SHIP00751,Delivered,Ecom Express
CA-2017-126074,SHIP00752,Delivered,India Post
CA-2017-126074,SHIP00753,Returned,XpressBees
CA-2016-110499,SHIP00754,Delivered,XpressBees
CA-2015-135272,SHIP00755,Delivered,India Post
CA-2016-140928,SHIP00756,Delivered,Blue Dart
CA-2014-106803,SHIP00757,Delivered,India Post
CA-2014-106803,SHIP00758,Delivered,Delhivery
CA-2017-117240,SHIP00759,Delivered,India Post
CA-2017-133333,SHIP00760,Delivered,DTDC
CA-2015-112319,SHIP00761,Cancelled,Delhivery
CA-2017-126046,SHIP00762,Delivered,Ecom Express
CA-2015-114923,SHIP00763,Returned,Ecom Express
CA-2014-162775,SHIP00764,Delivered,India Post
CA-2014-162775,SHIP00765,Delivered,India Post
CA-2014-162775,SHIP00766,Returned,DTDC
CA-2014-162775,SHIP00767,Returned,Ecom Express
CA-2014-162775,SHIP00768,Delivered,Delhivery
CA-2014-106810,SHIP00769,Delivered,Ecom Express
CA-2016-157245,SHIP00770,Delivered,Ecom Express
CA-2017-104220,SHIP00771,Delivered,XpressBees
CA-2017-104220,SHIP00772,Delivered,India Post
CA-2017-104220,SHIP00773,Delivered,DTDC
CA-2017-104220,SHIP00774,Delivered,Blue Dart
CA-2017-104220,SHIP00775,Cancelled,XpressBees
CA-2017-104220,SHIP00776,Delivered,India Post
CA-2014-165974,SHIP00777,Cancelled,Delhivery
CA-2015-144267,SHIP00778,Delivered,DTDC
CA-2015-144267,SHIP00779,In Transit,DTDC
CA-2015-144267,SHIP00780,Delivered,Ecom Express
CA-2015-144267,SHIP00781,Delivered,Blue Dart
US-2015-157014,SHIP00782,Delivered,Blue Dart
US-2015-157014,SHIP00783,Delivered,Ecom Express
US-2015-157014,SHIP00784,Delivered,Blue Dart
US-2015-157014,SHIP00785,Delivered,Delhivery
CA-2015-154921,SHIP00786,Delivered,Ecom Express
CA-2017-129567,SHIP00787,Delivered,DTDC
CA-2015-154620,SHIP00788,Cancelled,Blue Dart
CA-2015-115938,SHIP00789,Delivered,Blue Dart
CA-2015-115938,SHIP00790,Delivered,XpressBees
CA-2015-115938,SHIP00791,Delivered,Delhivery
CA-2015-115938,SHIP00792,Delivered,XpressBees
CA-2016-105256,SHIP00793,Delivered,Ecom Express
CA-2014-156433,SHIP00794,Delivered,India Post
CA-2014-156433,SHIP00795,In Transit,Blue Dart
CA-2017-151428,SHIP00796,Delivered,Blue Dart
CA-2015-124653,SHIP00797,Delivered,Blue Dart
CA-2015-124653,SHIP00798,Delivered,Blue Dart
CA-2015-124653,SHIP00799,In Transit,DTDC
CA-2015-101910,SHIP00800,Returned,DTDC
CA-2017-105809,SHIP00801,Delivered,Blue Dart
CA-2017-105809,SHIP00802,Delivered,XpressBees
CA-2016-136133,SHIP00803,Cancelled,India Post
CA-2016-115504,SHIP00804,Delivered,Blue Dart
CA-2017-135783,SHIP00805,Returned,DTDC
CA-2014-134313,SHIP00806,Delivered,XpressBees
CA-2014-134313,SHIP00807,In Transit,DTDC
CA-2015-140921,SHIP00808,Returned,India Post
CA-2015-140921,SHIP00809,Delivered,India Post
CA-2014-151995,SHIP00810,Delivered,DTDC
CA-2014-151995,SHIP00811,Delivered,Delhivery
CA-2014-151995,SHIP00812,Delivered,Ecom Express
CA-2014-151995,SHIP00813,Delivered,Ecom Express
CA-2017-143686,SHIP00814,Returned,Blue Dart
CA-2017-143686,SHIP00815,Delivered,Delhivery
CA-2015-106565,SHIP00816,Cancelled,Delhivery
CA-2016-149370,SHIP00817,Delivered,India Post
CA-2014-140858,SHIP00818,Returned,India Post
CA-2014-140858,SHIP00819,Delivered,XpressBees
CA-2014-140858,SHIP00820,Delivered,India Post
CA-2014-140858,SHIP00821,Delivered,India Post
CA-2014-140858,SHIP00822,Delivered,DTDC
CA-2017-101434,SHIP00823,Returned,XpressBees
CA-2017-101434,SHIP00824,Delivered,XpressBees
US-2014-102071,SHIP00825,Delivered,India Post
US-2014-102071,SHIP00826,Delivered,Ecom Express
CA-2017-126956,SHIP00827,Delivered,India Post
CA-2017-126956,SHIP00828,Delivered,Delhivery
CA-2017-126956,SHIP00829,Delivered,Delhivery
CA-2017-129462,SHIP00830,Cancelled,Blue Dart
CA-2017-129462,SHIP00831,Cancelled,Blue Dart
CA-2017-129462,SHIP00832,Returned,Blue Dart
CA-2017-129462,SHIP00833,Delivered,XpressBees
CA-2016-165316,SHIP00834,Delivered,DTDC
CA-2016-165316,SHIP00835,Delivered,Ecom Express
CA-2016-165316,SHIP00836,In Transit,Ecom Express
US-2014-115987,SHIP00837,In Transit,Delhivery
US-2017-156083,SHIP00838,Delivered,India Post
US-2016-137547,SHIP00839,Delivered,XpressBees
CA-2015-100454,SHIP00840,Delivered,Delhivery
CA-2015-100454,SHIP00841,Delivered,Blue Dart
CA-2015-100454,SHIP00842,Delivered,Blue Dart
CA-2016-161669,SHIP00843,Delivered,Delhivery
CA-2016-161669,SHIP00844,Delivered,Blue Dart
CA-2016-161669,SHIP00845,Delivered,XpressBees
CA-2016-161669,SHIP00846,Delivered,Ecom Express
CA-2015-114300,SHIP00847,Delivered,India Post
CA-2015-114300,SHIP00848,In Transit,XpressBees
CA-2017-107503,SHIP00849,Delivered,India Post
CA-2014-107755,SHIP00850,Delivered,DTDC
CA-2016-152534,SHIP00851,Delivered,India Post
CA-2016-152534,SHIP00852,Returned,Blue Dart
CA-2016-113747,SHIP00853,Delivered,Blue Dart
CA-2016-123274,SHIP00854,Delivered,DTDC
CA-2016-123274,SHIP00855,Returned,Delhivery
CA-2014-125612,SHIP00856,Delivered,Blue Dart
CA-2014-125612,SHIP00857,Delivered,XpressBees
CA-2014-125612,SHIP00858,Delivered,Ecom Express
CA-2017-161984,SHIP00859,Delivered,DTDC
CA-2017-161984,SHIP00860,Delivered,Blue Dart
CA-2014-133851,SHIP00861,Delivered,Blue Dart
CA-2014-133851,SHIP00862,Delivered,India Post
CA-2016-134474,SHIP00863,Delivered,India Post
CA-2016-134474,SHIP00864,Returned,Ecom Express
CA-2016-134474,SHIP00865,Returned,DTDC
CA-2014-149020,SHIP00866,In Transit,Ecom Express
CA-2014-149020,SHIP00867,Delivered,XpressBees
CA-2016-134362,SHIP00868,Cancelled,Ecom Express
CA-2014-136742,SHIP00869,Delivered,XpressBees
CA-2016-158099,SHIP00870,Delivered,Ecom Express
CA-2016-158099,SHIP00871,Delivered,Ecom Express
CA-2015-131128,SHIP00872,In Transit,Blue Dart
CA-2014-148488,SHIP00873,Cancelled,Delhivery
CA-2014-148488,SHIP00874,Delivered,Blue Dart
CA-2017-114636,SHIP00875,Cancelled,Delhivery
CA-2016-116736,SHIP00876,Delivered,XpressBees
CA-2016-116736,SHIP00877,In Transit,India Post
CA-2016-116736,SHIP00878,Delivered,Blue Dart
US-2014-158638,SHIP00879,Cancelled,Blue Dart
CA-2017-111689,SHIP00880,Delivered,Ecom Express
CA-2017-111689,SHIP00881,Delivered,Ecom Express
CA-2015-129098,SHIP00882,Delivered,India Post
US-2017-123463,SHIP00883,Delivered,Delhivery
CA-2016-165148,SHIP00884,Returned,Ecom Express
CA-2014-134061,SHIP00885,Delivered,XpressBees
CA-2015-143602,SHIP00886,Returned,India Post
CA-2017-115364,SHIP00887,Delivered,Ecom Express
CA-2017-150707,SHIP00888,Delivered,India Post
CA-2014-104976,SHIP00889,Delivered,India Post
CA-2017-132934,SHIP00890,In Transit,DTDC
CA-2017-132934,SHIP00891,Delivered,Blue Dart
CA-2017-133256,SHIP00892,Delivered,XpressBees
CA-2017-133256,SHIP00893,Delivered,Delhivery
CA-2017-133256,SHIP00894,Delivered,XpressBees
CA-2016-105494,SHIP00895,In Transit,DTDC
CA-2016-105494,SHIP00896,Delivered,India Post
CA-2016-140634,SHIP00897,Delivered,XpressBees
CA-2014-144407,SHIP00898,Delivered,XpressBees
CA-2017-160983,SHIP00899,Returned,DTDC
US-2016-114622,SHIP00900,Delivered,XpressBees
CA-2017-150959,SHIP00901,Delivered,Blue Dart
CA-2017-150959,SHIP00902,Delivered,India Post
CA-2017-132353,SHIP00903,Delivered,Blue Dart
CA-2016-130477,SHIP00904,In Transit,Blue Dart
CA-2016-130477,SHIP00905,Cancelled,India Post
CA-2016-130477,SHIP00906,Delivered,India Post
CA-2017-143259,SHIP00907,Delivered,Ecom Express
CA-2017-143259,SHIP00908,Delivered,XpressBees
CA-2017-143259,SHIP00909,Delivered,India Post
CA-2017-137596,SHIP00910,Delivered,Blue Dart
CA-2017-137596,SHIP00911,Delivered,India Post
CA-2017-137596,SHIP00912,Delivered,India Post
CA-2015-133627,SHIP00913,In Transit,India Post
CA-2017-102519,SHIP00914,Returned,Ecom Express
CA-2017-102519,SHIP00915,Delivered,Blue Dart
US-2014-141215,SHIP00916,Delivered,DTDC
US-2014-141215,SHIP00917,Delivered,Blue Dart
US-2014-141215,SHIP00918,Delivered,Ecom Express
CA-2016-165218,SHIP00919,Delivered,DTDC
CA-2016-165218,SHIP00920,Delivered,Ecom Express
CA-2014-138296,SHIP00921,Delivered,Delhivery
CA-2015-111164,SHIP00922,Returned,DTDC
CA-2015-111164,SHIP00923,Delivered,Ecom Express
CA-2015-111164,SHIP00924,Returned,Delhivery
CA-2016-149797,SHIP00925,Delivered,India Post
CA-2014-132962,SHIP00926,Delivered,Delhivery
CA-2014-132962,SHIP00927,Delivered,DTDC
CA-2015-115091,SHIP00928,Cancelled,India Post
CA-2015-115091,SHIP00929,Returned,India Post
CA-2017-144932,SHIP00930,Returned,Ecom Express
CA-2017-144932,SHIP00931,Returned,Ecom Express
CA-2017-144932,SHIP00932,Delivered,XpressBees
CA-2017-114216,SHIP00933,Delivered,Ecom Express
CA-2016-140081,SHIP00934,Cancelled,XpressBees
CA-2016-140081,SHIP00935,Delivered,Ecom Express
CA-2016-140081,SHIP00936,Delivered,XpressBees
CA-2016-140081,SHIP00937,In Transit,DTDC
US-2017-111745,SHIP00938,Delivered,XpressBees
CA-2015-148250,SHIP00939,In Transit,Delhivery
CA-2015-148250,SHIP00940,Cancelled,Ecom Express
CA-2016-105760,SHIP00941,Delivered,India Post
CA-2016-142958,SHIP00942,In Transit,XpressBees
CA-2016-142958,SHIP00943,Returned,Ecom Express
CA-2015-120880,SHIP00944,Returned,DTDC
CA-2015-120880,SHIP00945,Delivered,XpressBees
CA-2015-120880,SHIP00946,Delivered,Delhivery
US-2015-140200,SHIP00947,Delivered,Delhivery
US-2017-110576,SHIP00948,Delivered,DTDC
US-2017-110576,SHIP00949,Returned,XpressBees
US-2017-110576,SHIP00950,Delivered,Blue Dart
US-2017-110576,SHIP00951,In Transit,XpressBees
US-2017-110576,SHIP00952,In Transit,Delhivery
CA-2017-131156,SHIP00953,Delivered,Delhivery
CA-2017-136539,SHIP00954,Delivered,Delhivery
CA-2017-136539,SHIP00955,Delivered,DTDC
CA-2017-119305,SHIP00956,Returned,DTDC
CA-2017-102414,SHIP00957,Delivered,DTDC
CA-2017-102414,SHIP00958,Delivered,India Post
CA-2017-102414,SHIP00959,Delivered,DTDC
CA-2015-112571,SHIP00960,Delivered,Delhivery
CA-2017-152142,SHIP00961,Returned,XpressBees
CA-2015-160059,SHIP00962,Delivered,DTDC
CA-2016-120859,SHIP00963,Delivered,DTDC
CA-2014-127488,SHIP00964,Delivered,Blue Dart
CA-2017-135279,SHIP00965,Delivered,Ecom Express
CA-2017-135279,SHIP00966,Delivered,India Post
CA-2017-135279,SHIP00967,Delivered,Blue Dart
CA-2017-135279,SHIP00968,Cancelled,Delhivery
CA-2017-135279,SHIP00969,Delivered,Ecom Express
CA-2017-135279,SHIP00970,Delivered,Delhivery
CA-2014-115791,SHIP00971,In Transit,Ecom Express
CA-2014-115791,SHIP00972,Delivered,India Post
CA-2014-115791,SHIP00973,Cancelled,Ecom Express
CA-2014-115791,SHIP00974,Delivered,Blue Dart
US-2017-103247,SHIP00975,Delivered,Ecom Express
US-2017-103247,SHIP00976,In Transit,DTDC
US-2017-100209,SHIP00977,Returned,Blue Dart
CA-2017-159366,SHIP00978,Delivered,XpressBees
CA-2016-145499,SHIP00979,Delivered,DTDC
CA-2015-157035,SHIP00980,Delivered,XpressBees
CA-2016-144939,SHIP00981,Cancelled,DTDC
CA-2014-163419,SHIP00982,Delivered,India Post
CA-2014-163419,SHIP00983,Delivered,India Post
CA-2014-163419,SHIP00984,In Transit,Blue Dart
CA-2017-100314,SHIP00985,Delivered,India Post
CA-2017-100314,SHIP00986,Delivered,XpressBees
CA-2017-100314,SHIP00987,In Transit,XpressBees
CA-2015-146829,SHIP00988,Returned,Delhivery
CA-2017-167899,SHIP00989,In Transit,Delhivery
CA-2017-167899,SHIP00990,Returned,India Post
CA-2015-153549,SHIP00991,Delivered,XpressBees
CA-2016-110023,SHIP00992,Delivered,XpressBees
CA-2016-105585,SHIP00993,Delivered,Blue Dart
CA-2016-105585,SHIP00994,Delivered,XpressBees
CA-2014-117639,SHIP00995,Returned,Delhivery
CA-2014-117639,SHIP00996,Cancelled,DTDC
CA-2015-162537,SHIP00997,Delivered,DTDC
CA-2015-162537,SHIP00998,In Transit,DTDC
CA-2015-162537,SHIP00999,Delivered,India Post
